ts,mber,aer,moer,cmer
2013-02-26 06:00:00,7.696254489481786e-05,0.04008577174158542,-0.016503319709860537,-0.00821317858248286
2013-02-26 07:00:00,9.373515274236875e-08,8.339473184376294e-05,-0.01696690137783793,-0.008483403821342593
2013-02-26 08:00:00,3.221606492880135e-08,2.8932204111106587e-05,-0.01747140862110577,-0.008735688202520419
2013-02-26 09:00:00,2.4270100197652462e-08,1.501709473187199e-07,-0.01455568596091872,-0.007277830845409262
2013-02-26 10:00:00,2.2300050665467333e-08,4.668074208757261e-07,-0.014114106909555432,-0.007057042304752383
2013-02-26 11:00:00,2.3476929809303916e-08,2.051241984857413e-07,-0.012900801188535262,-0.006450388855802726
2013-02-26 12:00:00,2.5194968111358738e-08,2.2539449264080333e-05,-0.01517060265357864,-0.007585288729305264
2013-02-26 13:00:00,2.128766744542158e-08,1.903873918529267e-05,-0.01521319964758946,-0.0076065891799610074
2013-02-26 14:00:00,2.4435233869623367e-08,2.1858375909775418e-05,-0.016910055059957796,-0.008455015312361962
2013-02-26 15:00:00,4.0059929654763526e-08,3.5784719747833065e-05,-0.01740413459870597,-0.008702047269388157
2013-02-26 16:00:00,1.3204172271960058e-07,0.00011734807732025013,-0.016674796921646414,-0.008337332439961848
2013-02-26 17:00:00,8.36306868867083e-05,0.042962754677632886,-0.017508820700964076,-0.008712595007038684
2013-02-26 18:00:00,8.551962675434014e-05,0.043784369893989136,-0.018278893387944948,-0.009096686880595305
2013-02-26 19:00:00,0.00010650005325002663,0.052911236242826065,-0.017336470326206367,-0.00861498513647817
2013-02-26 20:00:00,0.00015482805484353767,0.07199545095809293,-0.016042219933362682,-0.007943695939259572
2013-02-26 21:00:00,0.00019349013200326785,0.08532435141371995,-0.01517588986653688,-0.007491199867266806
2013-02-26 22:00:00,0.33953520702518597,0.33953520702518597,-0.014551266510203772,0.1624919702574911
2013-02-26 23:00:00,0.33953563814996757,0.33953563814996757,-0.015073730112472677,0.16223095401874743
2013-02-27 00:00:00,0.3395365005793743,0.3395365005793743,-0.01530287386463801,0.16211681335736813
2013-02-27 01:00:00,0.3395243278293695,0.3395243278293695,-0.015559328261481098,0.1619824997839442
2013-02-27 02:00:00,0.339524448350835,0.339524448350835,-0.015286387644317346,0.16211903035325884
2013-02-27 03:00:00,0.33952886238065516,0.33952886238065516,-0.013558549028533614,0.16298515667606078
2013-02-27 04:00:00,0.3395153084821016,0.3395153084821016,-0.014322657734734597,0.1625963253736835
2013-02-27 05:00:00,0.3394920238012549,0.3394920238012549,-0.01629351362985395,0.1615992550857005
2013-02-27 06:00:00,0.00032717754834957105,0.12309325067594318,-0.016503319709860537,-0.008088071080755483
2013-02-27 07:00:00,9.184674973844597e-08,8.207583033799338e-05,-0.01696690137783793,-0.008483404765544097
2013-02-27 08:00:00,3.1563159808128814e-08,1.8576569660336982e-07,-0.01747140862110577,-0.00873568852897298
2013-02-27 09:00:00,2.4498903710807297e-08,3.077018124880941e-07,-0.01455568596091872,-0.007277830731007504
2013-02-27 10:00:00,2.2029049109829135e-08,1.9511573698212092e-07,-0.014114106909555432,-0.0070570424402531615
2013-02-27 11:00:00,2.4315566514443295e-08,6.387415282516234e-07,-0.012900801188535262,-0.006450388436484373
2013-02-27 12:00:00,3.021174810008387e-08,2.6995890439240464e-05,-0.01517060265357864,-0.00758528622091527
2013-02-27 13:00:00,2.4734359641980915e-08,2.2142925369328594e-05,-0.01521319964758946,-0.007606587456614909
2013-02-27 14:00:00,2.779106096139365e-08,2.4853410265898335e-05,-0.016910055059957796,-0.008455013634448416
2013-02-27 15:00:00,4.003549244269582e-08,3.5783629656444666e-05,-0.01740413459870597,-0.008702047281606763
2013-02-27 16:00:00,1.1736013706725129e-07,0.00010461461563987722,-0.016674796921646414,-0.008337339780754674
2013-02-27 17:00:00,0.00014503263234227703,0.06816901408450704,-0.017508820700964076,-0.0086818940343109
2013-02-27 18:00:00,0.00011952032509528428,0.058150445292620874,-0.018278893387944948,-0.009079686531424831
2013-02-27 19:00:00,0.00011230066631728682,0.05507604246900156,-0.017336470326206367,-0.008612084829944541
2013-02-27 20:00:00,0.00010284538909838877,0.05126920624689092,-0.016042219933362682,-0.007969687272132146
2013-02-27 21:00:00,0.000110777411254985,0.054642709269751996,-0.01517588986653688,-0.007532556227640948
2013-02-27 22:00:00,0.0002846389828900345,0.11251765645151385,-0.014551266510203772,-0.007133313763656868
2013-02-27 23:00:00,0.33944274738498564,0.33944274738498564,-0.015073730112472677,0.1621845086362565
2013-02-28 00:00:00,0.3394293905484139,0.3394293905484139,-0.01530287386463801,0.16206325834188795
2013-02-28 01:00:00,0.33938063323318696,0.33938063323318696,-0.015559328261481098,0.16191065248585293
2013-02-28 02:00:00,0.33933975558481766,0.33933975558481766,-0.015286387644317346,0.16202668397025016
2013-02-28 03:00:00,0.3392519048718541,0.3392519048718541,-0.013558549028533614,0.16284667792166024
2013-02-28 04:00:00,0.3391398643348254,0.3391398643348254,-0.014322657734734597,0.1624086033000454
2013-02-28 05:00:00,0.3389591799039527,0.3389591799039527,-0.01629351362985395,0.16133283313704938
2013-02-28 06:00:00,0.33866212107251453,0.33866212107251453,-0.016503319709860537,0.161079400681327
2013-02-28 07:00:00,1.162096172548453e-07,0.00010373246554081651,-0.01696690137783793,-0.008483392584110338
2013-02-28 08:00:00,3.031346387578992e-08,7.656023679145963e-08,-0.01747140862110577,-0.008735689153820947
2013-02-28 09:00:00,2.8799758197230178e-08,5.307848123883775e-08,-0.01455568596091872,-0.007277828580580261
2013-02-28 10:00:00,2.0668519605354575e-08,3.869709780424944e-08,-0.014114106909555432,-0.007057043120517913
2013-02-28 11:00:00,2.228334661806108e-08,3.954754860405513e-08,-0.012900801188535262,-0.006450389452594322
2013-02-28 12:00:00,2.4970018031162144e-08,4.4315739794304575e-08,-0.01517060265357864,-0.007585288841780304
2013-02-28 13:00:00,2.3031219725191774e-08,4.24469533545949e-08,-0.01521319964758946,-0.0076065883081848674
2013-02-28 14:00:00,3.184079106336829e-08,1.0587091940464399e-06,-0.016910055059957796,-0.008455011609583367
2013-02-28 15:00:00,4.894370298420308e-08,4.37705372594568e-05,-0.01740413459870597,-0.008702042827501493
2013-02-28 16:00:00,1.6480586802646403e-07,0.0001471523231750486,-0.016674796921646414,-0.008337316057889194
2013-02-28 17:00:00,0.33908868473293013,0.33908868473293013,-0.017508820700964076,0.16078993201598302
2013-02-28 18:00:00,0.0001514565067398146,0.07073491635862417,-0.018278893387944948,-0.009063718440602567
2013-02-28 19:00:00,0.00013929732239591395,0.0662086674475178,-0.017336470326206367,-0.008598586501905226
2013-02-28 20:00:00,0.00016508611992589468,0.07580201980626769,-0.016042219933362682,-0.007938566906718394
2013-02-28 21:00:00,0.00019611688566385565,0.08649061930247604,-0.01517588986653688,-0.007489886490436512
2013-02-28 22:00:00,0.33941184617515346,0.3394118461751535,-0.014551266510203772,0.16243028983247484
2013-02-28 23:00:00,0.3394150482077778,0.33941504820777785,-0.015073730112472677,0.16217065904765254
2013-03-01 00:00:00,0.339404432132964,0.339404432132964,-0.01456002731736635,0.16242220240779884
2013-03-01 01:00:00,0.3393918531267929,0.3393918531267929,-0.014091424387982302,0.1626502143694053
2013-03-01 02:00:00,0.3045337895637297,0.3045337895637297,-0.014354857562768424,0.14508946600048062
2013-03-01 03:00:00,0.3392604285150537,0.3392604285150537,-0.014289434581927132,0.1624854969665633
2013-03-01 04:00:00,0.3391737366285503,0.3391737366285503,-0.015251475429670924,0.1619611305994397
2013-03-01 05:00:00,0.3390178139331229,0.3390178139331229,-0.015433177220782244,0.16179231835617033
2013-03-01 06:00:00,0.3387679907887162,0.3387679907887162,-0.015935294169610505,0.16141634830955287
2013-03-01 07:00:00,8.320417118411388e-08,7.432250481609832e-05,-0.016894335849949815,-0.008447126322889315
2013-03-01 08:00:00,2.7587133919379467e-08,1.1675198229895328e-07,-0.014038383187034488,-0.0070191777999502845
2013-03-01 09:00:00,2.14606804963423e-08,3.955242592021063e-08,-0.013045486290092443,-0.006522732414705973
2013-03-01 10:00:00,1.732150685182516e-08,3.107930355491304e-08,-0.01254953289005989,-0.006274757784276519
2013-03-01 11:00:00,1.871201896207569e-08,3.3574243321294005e-08,-0.012378596658426859,-0.006189288973203948
2013-03-01 12:00:00,2.2306325780503835e-08,4.001671529515308e-08,-0.012822626122544227,-0.006411301908109223
2013-03-01 13:00:00,2.1390059771848275e-08,3.649053654352299e-08,-0.013304240935370788,-0.006652109772655508
2013-03-01 14:00:00,2.4367924666463422e-08,1.0972651251962548e-07,-0.012992407309262067,-0.0064961914706687
2013-03-01 15:00:00,4.148115411153042e-08,3.7184925580666156e-05,-0.016001772334633024,-0.008000865426739456
2013-03-01 16:00:00,1.2232284726161756e-07,0.00010891511906631152,-0.014713016256663165,-0.007356446966907952
2013-03-01 17:00:00,4.885887385724523e-05,0.026481651276793906,-0.01598403919103079,-0.007967590158586772
2013-03-01 18:00:00,3.962942088206284e-05,0.021793152208948088,-0.017938904015682353,-0.008949637297400146
2013-03-01 19:00:00,3.9516493745417184e-05,0.021764697169434036,-0.014475799204821052,-0.007218141355537817
2013-03-01 20:00:00,4.108782293887502e-05,0.022581789860315504,-0.014183202995459311,-0.007071057586260218
2013-03-01 21:00:00,3.9749314324327907e-05,0.021893820703294868,-0.013772511599362504,-0.006866381142519088
2013-03-01 22:00:00,6.489620213003757e-05,0.03437151533428245,-0.013535345359014577,-0.00673522457844227
2013-03-01 23:00:00,6.865616990113511e-05,0.03616330163788503,-0.014876017461602005,-0.007403680645850435
2013-03-02 00:00:00,5.624683611546851e-05,0.030203850323598017,-0.01456002731736635,-0.007251890240625441
2013-03-02 01:00:00,5.941927561300887e-05,0.031763504777692166,-0.014091424387982302,-0.007016002556184646
2013-03-02 02:00:00,6.498429546193004e-05,0.03444571353674178,-0.014354857562768424,-0.007144936633653247
2013-03-02 03:00:00,8.116443915372545e-05,0.04198427550950544,-0.014289434581927132,-0.007104135071386703
2013-03-02 04:00:00,9.59058843588159e-05,0.04856005356712879,-0.015251475429670924,-0.007577784772656054
2013-03-02 05:00:00,0.00011376564277588171,0.056142746528029426,-0.015433177220782244,-0.0076597057890031815
2013-03-02 06:00:00,0.00013563000135630003,0.06493489301804287,-0.015935294169610505,-0.007899832084127102
2013-03-02 07:00:00,8.358198199068323e-08,7.359328025269404e-05,-0.016894335849949815,-0.008447126133983912
2013-03-02 08:00:00,2.2311673771527884e-08,2.842922425726078e-08,-0.014038383187034488,-0.007019180437680359
2013-03-02 09:00:00,1.2059843124414954e-08,1.4817674687007495e-08,-0.013045486290092443,-0.00652273711512466
2013-03-02 10:00:00,1.0774831493487757e-08,1.3238806528769806e-08,-0.01254953289005989,-0.006274761057614198
2013-03-02 11:00:00,1.1323259710451738e-08,1.3912647869766313e-08,-0.012378596658426859,-0.006189292667583574
2013-03-02 12:00:00,1.4365185312596397e-08,1.7650197720848794e-08,-0.012822626122544227,-0.006411305878679457
2013-03-02 13:00:00,1.1933813245865007e-08,1.4662822554664507e-08,-0.013304240935370788,-0.006652114500778771
2013-03-02 14:00:00,1.7031875727695408e-08,2.0461672855522844e-08,-0.012992407309262067,-0.0064961951386931695
2013-03-02 15:00:00,2.9558264011034653e-08,4.304312157842829e-08,-0.016001772334633024,-0.008000871388184507
2013-03-02 16:00:00,1.2510987601096946e-07,1.3519277214046942e-05,-0.014713016256663165,-0.007356445573393577
2013-03-02 17:00:00,0.33799485625057407,0.3379948562505741,-0.01598403919103079,0.16100540852977163
2013-03-02 18:00:00,0.3384473835537665,0.3384473835537665,-0.017938904015682353,0.16025423976904207
2013-03-02 19:00:00,0.33870483666166457,0.33870483666166457,-0.014475799204821052,0.16211451872842175
