ts,mber,aer,moer,cmer,lrmer,lrmer_c
2013-01-01 00:00:00,0.34137425179449776,0.25074681873714344,0.2723269981509596,0.3068506249727287,-4.183427951495147e-07,0.9441907036517824
2013-01-01 01:00:00,0.34137398800917607,0.27721388737476294,0.27285313986023435,0.30711356393470524,-6.448482532686832e-07,0.3981220243308029
2013-01-01 02:00:00,0.34137363112380137,0.2825324273880013,0.2707318579311863,0.30605274452749387,-6.883444775977149e-07,0.7428788695066134
2013-01-01 03:00:00,0.341373119072176,0.27687172770975305,0.2734778384353565,0.30742547875376625,-7.48310214530962e-07,0.9336518258856108
2013-01-01 04:00:00,0.3413722501395995,0.29471049768252977,0.26904259866684666,0.30520742440322307,-7.848020809492378e-07,0.5319891338633179
2013-01-01 05:00:00,0.3413708370376004,0.28891763869831993,0.2722626674927624,0.3068167522651814,-8.629656776843229e-07,0.6478771647881764
2013-01-01 06:00:00,0.3413685705504167,0.2807218289106687,0.2745296076513316,0.30794908910087415,-1.0629126456723812e-06,0.5741444646525748
2013-01-01 07:00:00,8.699865935065941e-07,0.05018709279419357,0.28750028605618444,0.14375057802138896,2.5245011662879053e-05,0.0868088307326094
2013-01-01 08:00:00,1.4594874737298338e-07,5.6555087704028564e-08,0.2663090753346171,0.13315461064168224,-7.327808081625259e-07,-1.33071595496917e-07
2013-01-01 09:00:00,1.2590220470708056e-07,5.269044210298156e-08,0.26523587138423416,0.13261799864321944,-7.557568240528406e-07,-3.4833656091446645e-08
2013-01-01 10:00:00,1.2140494169102758e-07,5.854554045260986e-08,0.2706384521159201,0.1353192867604309,-7.195108593010331e-07,2.763845746668344e-08
2013-01-01 11:00:00,1.206867753362575e-07,6.613765463025189e-08,0.26783939059611983,0.1339197556414476,-6.820340801475492e-07,1.0448262185705197e-08
2013-01-01 12:00:00,1.3644583257359536e-07,6.543423815652873e-08,0.28426998282612065,0.1421350596359766,-6.671135855734625e-07,-1.864542027111644e-08
2013-01-01 13:00:00,2.572250166504969e-07,1.5565602882016445e-07,0.2939550411720076,0.14697764919851214,1.1167858122836589e-06,9.942249736040294e-07
2013-01-01 14:00:00,1.6922975385224614e-06,0.20645583246614505,0.27283781797173606,0.1364197551346373,-7.957305367079404e-07,0.2931130734184403
2013-01-01 15:00:00,0.3413701387972878,0.2859370634273283,0.22898534384375582,0.2851777413205218,-2.646746357882945e-07,0.3430706464119467
2013-01-01 16:00:00,0.3413713501783801,0.26972758244223866,0.20128173451897013,0.27132654234867515,-8.502146656531487e-08,-0.0399045385171221
2013-01-01 17:00:00,0.3413723742725539,0.26490929116408585,0.20128173451897013,0.271327054395762,-3.120013212274331e-08,-0.0268252041692673
2013-01-01 18:00:00,0.3413730259720455,0.2649655103439406,0.2040520954514487,0.2727125607117471,-3.327012673694012e-09,0.1614596848844333
2013-01-01 19:00:00,0.3413733994692269,0.2706715928878375,0.215133539181363,0.27825346932529493,1.4903933554121742e-08,0.207619292355871
2013-01-01 20:00:00,0.3413736632536742,0.27835634669891546,0.2234446219787987,0.28240914261623645,-9.725132915602478e-08,0.2064653332428373
2013-01-01 21:00:00,0.3413738339379455,0.2799411235598129,0.195741012654013,0.26855742329597926,-8.43129751887507e-08,0.2508945139954693
2013-01-01 22:00:00,0.34137391152176166,0.28689314180906544,0.195741012654013,0.26855746208788733,-3.582325299252127e-07,0.5187099252968002
2013-01-01 23:00:00,0.3413740046223876,0.2878038515882159,0.22898534384375582,0.2851796742330717,-4.821032417180257e-07,0.5347934381008086
2013-01-02 00:00:00,0.3413741132398487,0.3072160787071717,0.2723269981509596,0.30685055569540415,-4.962889476058685e-07,0.3585172418627064
2013-01-02 01:00:00,0.3413740201391635,0.31160399505580966,0.27285313986023435,0.3071135799996989,-5.440250092910072e-07,0.3823815096561659
2013-01-02 02:00:00,0.34137384945470595,0.31364136300550133,0.2707318579311863,0.3060528536929461,-5.796126982846306e-07,0.4032452166197076
2013-01-02 03:00:00,0.3413736156070629,0.31630207428911766,0.2734778384353565,0.30742572702120974,-6.093959497942659e-07,0.3972479011077194
2013-01-02 04:00:00,0.34137322768905903,0.3183230187801993,0.26904259866684666,0.3052079131779528,-6.056939476765196e-07,0.3308560830392636
2013-01-02 05:00:00,0.3413726380553817,0.3191680056650227,0.2722626674927624,0.306817652774072,-6.398728077182952e-07,0.3700227655773386
2013-01-02 06:00:00,0.34137166050929907,0.3074703106726089,0.2745296076513316,0.3079506340803153,-5.857026502223596e-07,0.0434387020519605
2013-01-02 07:00:00,1.4883241645799685e-06,0.11973192188357391,0.28750028605618444,0.1437508871901745,-6.364594883212954e-07,0.0232160432139389
2013-01-02 08:00:00,8.417650837358444e-07,0.0429820441928252,0.2663090753346171,0.13315495854985043,5.593927464707913e-06,0.124392739979873
2013-01-02 09:00:00,6.258442377999489e-07,0.003567405719839513,0.26523587138423416,0.132618248614236,1.2211972106098372,0.5838445161581884
2013-01-02 10:00:00,5.829419148255796e-07,0.0031263294033605153,0.2706384521159201,0.13531951752891747,1.2309157287659391,0.6269898839242881
2013-01-02 11:00:00,5.49618656255668e-07,0.004067519754101794,0.26783939059611983,0.13391997010738804,1.205214528944557,0.6106365866670851
2013-01-02 12:00:00,6.577889712996147e-07,0.046496611040027884,0.28426998282612065,0.14213532030754597,7.584906588165973e-06,0.0932195722801448
2013-01-02 13:00:00,9.456492397839794e-07,0.1502921830249983,0.2939550411720076,0.1469779934106237,-4.093457471799637e-07,0.1251926930425561
2013-01-02 14:00:00,0.27615775829178524,0.23000693698877867,0.27283781797173606,0.2744977881317606,-3.058002914363815e-07,0.685192231002334
2013-01-02 15:00:00,0.34137203181098275,0.24004170588632184,0.22898534384375582,0.28517868782736927,-2.7196121181840368e-08,-0.1330326838015737
2013-01-02 16:00:00,0.3413727300590393,0.23402122720111396,0.20128173451897013,0.2713272322890047,-2.1037173917606075e-08,-0.3834271337057272
2013-01-02 17:00:00,0.34137316452593836,0.2309478381090453,0.20128173451897013,0.27132744952245424,-4.863417821481059e-09,-0.2330764227032117
2013-01-02 18:00:00,0.3413734593433925,0.24004373060998777,0.2040520954514487,0.2727127773974206,7.85227790305051e-10,-0.2495827358041469
2013-01-02 19:00:00,0.3413736300274145,0.2344843320476144,0.215133539181363,0.27825358460438876,8.234203288865057e-09,-0.2248668573213826
2013-01-02 20:00:00,0.3413737076111173,0.24396995214678197,0.2234446219787987,0.282409164794958,1.7922528524284608e-08,0.267238034235903
2013-01-02 21:00:00,0.34137406449660435,0.24544209933389938,0.195741012654013,0.2685575385753087,7.479173337148776e-08,0.0606406757579899
2013-01-02 22:00:00,0.34137471839554,0.27835680099499593,0.195741012654013,0.2685578655247765,-1.6145617556079014e-08,0.0674705747906067
2013-01-02 23:00:00,0.341374671845026,0.30926152230995885,0.22898534384375582,0.2851800078443909,-1.584479866143765e-07,0.2659108536015687
2013-01-03 00:00:00,0.3413746252945247,0.3195425334119877,0.2723269981509596,0.3068508117227422,-3.676112001645534e-07,0.2919334712128149
2013-01-03 01:00:00,0.3413746408113571,0.3253847742398832,0.27285313986023435,0.3071138903357957,-4.16685900414212e-07,0.2881280767872619
2013-01-03 02:00:00,0.34137431495817405,0.3289908471705216,0.2707318579311863,0.3060530864446802,-5.01606112707127e-07,0.2961492196618316
2013-01-03 03:00:00,0.3413740356559408,0.3228689133602448,0.2734778384353565,0.3074259370456487,-5.326753679861813e-07,0.3954481963971969
2013-01-03 04:00:00,0.34137360118670873,0.32064475268323345,0.26904259866684666,0.30520809992677767,-5.364980132789055e-07,0.3628723582880419
2013-01-03 05:00:00,0.3413730725221044,0.302383984708251,0.2722626674927624,0.30681787000743344,-3.616334900454071e-07,0.50079220282743
2013-01-03 06:00:00,0.3413723742725539,0.2816785532054714,0.2745296076513316,0.3079509909619428,-2.569122687593348e-07,0.2903130381732218
2013-01-03 07:00:00,1.432209985940906e-06,0.1795147134209333,0.28750028605618444,0.1437508591330852,-3.711941583891657e-07,0.0676781386634869
2013-01-03 08:00:00,7.961765575077241e-07,0.055206595363760755,0.2663090753346171,0.13315493575558732,9.446743674132017e-08,0.1367810408029178
2013-01-03 09:00:00,3.807535395392969e-07,0.00040974733640124444,0.26523587138423416,0.13261812606888684,2.521506489216279e-06,0.0005895267488726
2013-01-03 10:00:00,3.145195666441575e-07,8.469835005596605e-06,0.2706384521159201,0.13531938331774337,1.6320288931125416e-06,0.0011976524805918
2013-01-03 11:00:00,2.9055842839436577e-07,6.367814552831433e-05,0.26783939059611983,0.1339198405772741,1.935307726406921e-06,0.0017799962294745
2013-01-03 12:00:00,3.12940575624683e-07,3.321458646751201e-07,0.28426998282612065,0.14213514788334813,8.532224161942601e-06,0.0001670800578928
2013-01-03 13:00:00,6.498963090438919e-07,0.12700878707577115,0.2939550411720076,0.14697784553415832,-3.463037879838689e-07,0.1876383739562119
