ts,mber,aer,moer,cmer,lrmer,lrmer_c
2013-01-01 00:00:00,2.169624971529458e-09,3.9619230887169656e-08,0.22139099983023333,0.11069550099992916,-3.842465842520884e-07,-2.283264144011301e-07
2013-01-01 01:00:00,4.611213778729158e-09,4.0538797659469023e-08,0.22299696974739402,0.1114984871793039,-4.008211954189946e-07,-2.3015783621334706e-07
2013-01-01 02:00:00,5.226090336211637e-09,4.1377870623686466e-08,0.21876423350253932,0.10938211936431483,-4.177077411517676e-07,-2.609429775242616e-07
2013-01-01 03:00:00,5.008147545525638e-09,4.138206199258956e-08,0.2321339087670683,0.11606695688760792,-4.244374513373372e-07,-2.666800201672821e-07
2013-01-01 04:00:00,5.312629372071341e-09,4.3915913889865256e-08,0.2341241578135021,0.11706208156306573,-4.306999200944935e-07,-2.803585109921549e-07
2013-01-01 05:00:00,5.701613024097704e-09,4.6647590858869297e-08,0.3109088892930257,0.15545444749731935,-4.566902573129109e-07,-2.899629440572454e-07
2013-01-01 06:00:00,5.770780005870889e-09,4.560052607559411e-08,0.27531989908788546,0.13765995242933274,-4.571290091713342e-07,-2.442191067001234e-07
2013-01-01 07:00:00,5.47445462015236e-09,4.532387930926534e-08,0.2753994857544502,0.13769974561445242,-4.541382504502753e-07,-2.585538197627775e-07
2013-01-01 08:00:00,1.2426350573445011e-09,3.9920518155063366e-08,0.2769655406472432,0.13848277094493913,-4.13983220006571e-07,-2.8761704734956204e-07
2013-01-01 09:00:00,8.554717266105311e-10,3.357826800243559e-08,0.31517745824222865,0.1575887295488502,-3.642332124635117e-07,-2.308324169061729e-07
2013-01-01 10:00:00,7.511193563719527e-10,3.268919906197272e-08,0.3286331544192265,0.16431657758517293,-3.26148774673246e-07,-2.0505128843215786e-07
2013-01-01 11:00:00,7.364372136851477e-10,3.257625776836877e-08,0.33104542875241244,0.16552271474442481,-3.140500751192783e-07,-2.0302578619133402e-07
2013-01-01 12:00:00,8.268259052367964e-10,3.568245976522586e-08,0.3110478029349876,0.15552390188090676,-3.148609344821392e-07,-2.234236417520793e-07
2013-01-01 13:00:00,1.019918608230844e-09,5.0424814217799445e-08,0.3126239843399963,0.15631199267995743,-3.960896570617981e-07,-2.508834579344803e-07
2013-01-01 14:00:00,1.914702768004417e-09,1.6974319244011355e-07,0.27381700942913,0.1369085056719164,-3.4185326490150595e-06,-2.3482256760304917e-06
2013-01-01 15:00:00,3.3009466454789906e-09,0.13392822288297607,0.26921490081643984,0.13460745205869323,-1.3728345225660138e-06,-0.0328221019441805
2013-01-01 16:00:00,3.966717528954577e-09,0.12813201993449805,0.3390608752630448,0.16953043961488115,-3.606896442729794e-07,0.0259208427287683
2013-01-01 17:00:00,3.970032469281087e-09,0.11726466300576038,0.343956331768231,0.17197816786913173,-3.556267795774143e-07,0.1027852071151032
2013-01-01 18:00:00,3.971470231375917e-09,0.11826755089813605,0.2823449738095878,0.141172488890529,-3.63588193836144e-07,0.1285469419825904
2013-01-01 19:00:00,3.9704885339914474e-09,0.12260854867367499,0.29776784839931364,0.1488839261849011,-3.80941355285506e-07,0.1424191428544869
2013-01-01 20:00:00,3.962475164708106e-09,0.12828660313795376,0.33220736901784276,0.16610368649015897,-4.680266091055288e-07,0.0133428181408277
2013-01-01 21:00:00,3.959491937316925e-09,0.1254381290498495,0.3078377656546819,0.15391888480708693,-3.955034788655238e-07,0.0192598460615137
2013-01-01 22:00:00,3.958656712976243e-09,0.12754115143787212,0.22050505102731924,0.11025252749298797,-4.168444099507759e-07,0.030471301068315
2013-01-01 23:00:00,3.958551978866246e-09,0.13023587927582503,0.22778214380431755,0.11389107388143477,-5.153648522869116e-07,-0.0023009338470184
2013-01-02 00:00:00,3.958522788233979e-09,0.13200658346564628,0.22139099983023333,0.11069550189437806,-5.271765474335229e-07,0.019359177466845
2013-01-02 01:00:00,3.958519205052812e-09,0.12854551824656435,0.22299696974739402,0.11149848685295662,-5.316029228212963e-07,0.0008000133380374
2013-01-02 02:00:00,3.958519202441166e-09,0.1304860716940898,0.21876423350253932,0.10938211873052926,-5.185180866249913e-07,-0.0008222146078852
2013-01-02 03:00:00,3.958519155431545e-09,0.1305451843652193,0.2321339087670683,0.11606695636279372,-5.363178669520609e-07,0.0476697383186572
2013-01-02 04:00:00,3.958519173713064e-09,0.1326035884561929,0.2341241578135021,0.11706208088601064,-5.945437306239941e-07,-0.0137003793934796
2013-01-02 05:00:00,3.958519155431545e-09,0.1132381115559369,0.3109088892930257,0.15545444662577243,-4.2838836504186395e-07,0.0780835140965364
2013-01-02 06:00:00,4.618272344956548e-09,0.10325231365415805,0.27531989908788546,0.1376599518530789,-3.392652163740069e-07,0.0504920733651262
2013-01-02 07:00:00,4.6183788951575015e-09,0.10333838586011942,0.2753994857544502,0.13769974518641456,-3.725009803210299e-07,0.0057152874508408
2013-01-02 08:00:00,1.6689915774974257e-09,0.09042453878882745,0.2769655406472432,0.13848277115811738,-1.8675020937801613e-07,0.0475258584120001
2013-01-02 09:00:00,8.723733176142737e-10,0.028273458546289255,0.31517745824222865,0.157588729557301,0.3358489481965888,0.2221963444297675
2013-01-02 10:00:00,8.187188558477347e-10,7.590243989452168e-07,0.3286331544192265,0.1643165776189727,0.7947726804793273,0.4930801546140951
2013-01-02 11:00:00,8.255359150528353e-10,1.059124494437849e-06,0.33104542875241244,0.16552271478897418,1.2839943461916423,0.8029040986940281
2013-01-02 12:00:00,9.82872053095832e-10,0.05022467802764997,0.3110478029349876,0.15552390195892984,0.9627560451497336,0.5955941508963823
