ts,mber,aer,moer,cmer
2013-01-01 00:00:00,5.36844217430002e-07,1.0643385617139106e-06,0.01427478712456168,0.007137661984389554
2013-01-01 01:00:00,5.13661499284667e-07,1.0183777192014236e-06,0.01624011778398969,0.008120315722744487
2013-01-01 02:00:00,5.148711827945575e-07,1.0207769082009473e-06,0.019015352888955256,0.009507933880069026
2013-01-01 03:00:00,5.199020088693682e-07,1.0307518758926238e-06,0.017031632678626365,0.008516076290317616
2013-01-01 04:00:00,5.529342455273892e-07,1.112363944589573e-06,0.009246947383229908,0.004623750158737718
2013-01-01 05:00:00,6.183232974705821e-07,1.2258853921189128e-06,0.0024423569623600572,0.001221487642828764
2013-01-01 06:00:00,6.820765958375593e-07,1.3522873373543864e-06,-0.010537743149604617,-0.00526853053650439
2013-01-01 07:00:00,7.744434116688376e-07,1.4676834246270862e-06,-0.015616895149517473,-0.007808060353052902
2013-01-01 08:00:00,6.663522712995878e-09,2.9392562415183446e-08,-0.01786736706246842,-0.008933680199472854
2013-01-01 09:00:00,4.827713609703802e-09,2.192371837313163e-08,-0.019218807852378738,-0.009609401512332564
2013-01-01 10:00:00,4.671517505042658e-09,2.1448243113708028e-08,-0.019455567145003457,-0.009727781236742975
2013-01-01 11:00:00,4.670878583682744e-09,2.1538336622736312e-08,-0.018301236324974584,-0.009150615827048
2013-01-01 12:00:00,5.417051206579721e-09,2.5028710371094914e-08,-0.017987340150444037,-0.008993667366696415
2013-01-01 13:00:00,7.3575606606044705e-09,4.262065269172063e-08,-0.016300975788687142,-0.00815048421556324
2013-01-01 14:00:00,2.848228850251188e-08,2.2962125017919474e-07,-0.015454746315750223,-0.007727358916730861
2013-01-01 15:00:00,8.409118671253031e-06,1.8117981274395313e-05,-0.017331162506185382,-0.008661376693757064
2013-01-01 16:00:00,1.1703866638340946e-05,3.307098363994573e-05,-0.02027354323067736,-0.01013091968201951
2013-01-01 17:00:00,8.05943181005739e-06,2.187655513236795e-05,-0.017775403125807273,-0.008883671846998608
2013-01-01 18:00:00,8.079881356064735e-06,2.1931943401359905e-05,-0.012772431345701725,-0.0063821757321728305
2013-01-01 19:00:00,8.415780837864282e-06,2.2946591345595328e-05,-0.0014500488028390225,-0.0007208165110005791
2013-01-01 20:00:00,7.328904755386026e-06,1.894914772983754e-05,0.0020920945565566355,0.0010497117306560108
2013-01-01 21:00:00,6.760127032444264e-06,1.757009920517264e-05,0.0025115782194983136,0.001259169173265379
2013-01-01 22:00:00,9.536161122978334e-06,2.325841243419873e-05,0.007065119880946356,0.0035373280210346672
2013-01-01 23:00:00,9.059154987906028e-06,2.2073586141842904e-05,0.01317913439954049,0.006594096777264198
2013-01-02 00:00:00,6.605341834303427e-06,1.585613029590281e-05,0.01427478712456168,0.0071406962331979915
